report;sys_time;sim_state;net_op_name;net_op_code;roaming;net_type;call_state;data_state;data_act;data_rx;data_tx;gsm_neighbors;umts_neighbors;lte_neighbors;rssi_strongest;tech;mcc;mnc;lac_tac;node_id;cid;psc_pci;rssi;rsrq;rssnr;slev;gps;accuracy;lat;long;band;arfcn;bts_psc_pci;bts_band;bts_arfcn;site_name;site_lat;site_long;cell_name;azimuth;height;tilt_mech;tilt_el;
520;20210116154927;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;1;-73;LTE;405;857;63;13532;48;3;-68;-8;110;4;1;4;22.36215094;69.83719219;850;2568;null;null;null;null;;;null;null;null;null;null;
521;20210116154928;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;1;-73;LTE;405;857;63;13532;48;3;-65;-7;242;4;1;4;22.3621434;69.83718144;850;2568;null;null;null;null;;;null;null;null;null;null;
522;20210116154929;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;1;-73;LTE;405;857;63;13532;48;3;-65;-7;242;4;1;4;22.36213626;69.83717196;850;2568;null;null;null;null;;;null;null;null;null;null;
523;20210116154930;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;1;-71;LTE;405;857;63;13532;48;3;-68;-8;242;4;1;4;22.36212858;69.83716261;850;2568;null;null;null;null;;;null;null;null;null;null;
524;20210116154931;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;1;-71;LTE;405;857;63;13532;48;3;-68;-8;242;4;1;4;22.36212134;69.83715382;850;2568;null;null;null;null;;;null;null;null;null;null;
525;20210116154932;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;1;-71;LTE;405;857;63;13532;48;3;-68;-8;156;4;1;4;22.36211364;69.83714507;850;2568;null;null;null;null;;;null;null;null;null;null;
526;20210116154933;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;2;-71;LTE;405;857;63;13532;48;3;-71;-8;156;4;1;4;22.36210512;69.83713661;850;2568;null;null;null;null;;;null;null;null;null;null;
527;20210116154934;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;2;-71;LTE;405;857;63;13532;48;3;-71;-8;156;4;1;4;22.36209552;69.83712728;850;2568;null;null;null;null;;;null;null;null;null;null;
528;20210116154935;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;2;-71;LTE;405;857;63;13532;48;3;-71;-8;40;4;1;4;22.36208693;69.83711763;850;2568;null;null;null;null;;;null;null;null;null;null;
529;20210116154936;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;2;-71;LTE;405;857;63;13532;48;3;-79;-12;40;4;1;4;22.36207729;69.83710733;850;2568;null;null;null;null;;;null;null;null;null;null;
530;20210116154937;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;2;-71;LTE;405;857;63;13532;48;3;-79;-12;10;4;1;4;22.3620664;69.83709384;850;2568;null;null;null;null;;;null;null;null;null;null;
531;20210116154938;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;2;-71;LTE;405;857;63;13532;48;3;-79;-12;10;4;1;4;22.36205654;69.83708081;850;2568;null;null;null;null;;;null;null;null;null;null;
532;20210116154939;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;2;-76;LTE;405;857;63;13532;49;271;-70;-8;208;4;1;4;22.3620461;69.83706741;850;2568;null;null;null;null;;;null;null;null;null;null;
533;20210116154940;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5563467;2308297;0;0;2;-76;LTE;405;857;63;13532;49;271;-70;-8;208;4;1;4;22.36203708;69.83705582;850;2568;null;null;null;null;;;null;null;null;null;null;
534;20210116154941;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5563467;2308297;0;0;2;-76;LTE;405;857;63;13532;49;271;-70;-8;126;4;1;4;22.36202629;69.83704342;850;2568;null;null;null;null;;;null;null;null;null;null;
535;20210116154942;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5563467;2308297;0;0;2;-78;LTE;405;857;63;13532;49;271;-69;-6;126;4;1;4;22.3620159;69.8370318;850;2568;null;null;null;null;;;null;null;null;null;null;
536;20210116154943;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5567913;2309825;0;0;2;-78;LTE;405;857;63;13532;49;271;-69;-6;126;4;1;4;22.36200592;69.83702048;850;2568;null;null;null;null;;;null;null;null;null;null;
537;20210116154944;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5567913;2309825;0;0;2;-78;LTE;405;857;63;13532;49;271;-69;-6;158;4;1;4;22.3619972;69.83701118;850;2568;null;null;null;null;;;null;null;null;null;null;
538;20210116154945;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5567913;2309825;0;0;3;-76;LTE;405;857;63;13532;49;271;-72;-8;158;4;1;4;22.36198674;69.83699993;850;2568;null;null;null;null;;;null;null;null;null;null;
539;20210116154946;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5567913;2309825;0;0;3;-76;LTE;405;857;63;13532;49;271;-72;-8;136;4;1;4;22.36197536;69.8369884;850;2568;null;null;null;null;;;null;null;null;null;null;
540;20210116154947;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5567913;2309825;0;0;3;-76;LTE;405;857;63;13532;49;271;-70;-8;136;4;1;4;22.36196324;69.83697883;850;2568;null;null;null;null;;;null;null;null;null;null;
541;20210116154948;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5567913;2309825;0;0;3;-76;LTE;405;857;63;13532;49;271;-70;-8;136;4;1;4;22.36195072;69.83697006;850;2568;null;null;null;null;;;null;null;null;null;null;
542;20210116154949;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5567913;2309825;0;0;3;-76;LTE;405;857;63;13532;49;271;-70;-8;136;4;1;4;22.36194032;69.8369584;850;2568;null;null;null;null;;;null;null;null;null;null;
543;20210116154950;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5567913;2309825;0;0;3;-69;LTE;405;857;63;13532;49;271;-68;-8;138;4;1;4;22.36193056;69.83694579;850;2568;null;null;null;null;;;null;null;null;null;null;
544;20210116154951;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5567913;2309825;0;0;3;-69;LTE;405;857;63;13532;49;271;-68;-8;138;4;1;4;22.36192219;69.83693327;850;2568;null;null;null;null;;;null;null;null;null;null;
545;20210116154952;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5567913;2309825;0;0;3;-69;LTE;405;857;63;13532;49;271;-68;-8;138;4;1;4;22.36191351;69.83692057;850;2568;null;null;null;null;;;null;null;null;null;null;
546;20210116154953;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5567913;2309825;0;0;1;-70;LTE;405;857;63;13532;49;271;-69;-8;92;4;1;4;22.3619061;69.83690845;850;2568;null;null;null;null;;;null;null;null;null;null;
547;20210116154954;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5567913;2309825;0;0;1;-70;LTE;405;857;63;13532;49;271;-69;-8;70;4;1;4;22.36189955;69.83689758;850;2568;null;null;null;null;;;null;null;null;null;null;
548;20210116154955;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5567913;2309825;0;0;1;-70;LTE;405;857;63;13532;49;271;-69;-8;66;4;1;4;22.36189464;69.83688488;850;2568;null;null;null;null;;;null;null;null;null;null;
549;20210116154956;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5567913;2309825;0;0;8;-69;LTE;405;857;63;13532;36;466;-74;-10;116;4;1;4;22.3618927;69.83687248;1800;1444;null;null;null;null;;;null;null;null;null;null;
550;20210116154957;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5567913;2309825;0;0;8;-69;LTE;405;857;63;13532;36;466;-74;-10;116;4;1;4;22.36189462;69.83685859;1800;1444;null;null;null;null;;;null;null;null;null;null;
551;20210116154958;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5567913;2309825;0;0;1;-86;LTE;405;857;63;13532;36;466;-73;-9;116;4;1;4;22.36190032;69.83684527;1800;1444;null;null;null;null;;;null;null;null;null;null;
552;20210116154959;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5567913;2309825;0;0;1;-86;LTE;405;857;63;13532;36;466;-73;-9;116;4;1;4;22.36190889;69.83683268;1800;1444;null;null;null;null;;;null;null;null;null;null;
553;20210116155000;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5567913;2309825;0;0;1;-86;LTE;405;857;63;13532;36;466;-73;-9;116;4;1;4;22.36191936;69.83682146;1800;1444;null;null;null;null;;;null;null;null;null;null;
554;20210116155001;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5567913;2309825;0;0;1;-80;LTE;405;857;63;13532;36;466;-66;-10;186;4;1;4;22.36193132;69.8368137;1800;1444;null;null;null;null;;;null;null;null;null;null;
555;20210116155002;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5567913;2309825;0;0;1;-80;LTE;405;857;63;13532;36;466;-66;-10;186;4;1;4;22.36194706;69.83680764;1800;1444;null;null;null;null;;;null;null;null;null;null;
556;20210116155003;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5567913;2309825;0;0;1;-80;LTE;405;857;63;13532;36;466;-66;-10;186;4;1;4;22.36196271;69.83680146;1800;1444;null;null;null;null;;;null;null;null;null;null;
557;20210116155004;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5567913;2309825;0;0;1;-86;LTE;405;857;63;13532;36;466;-74;-13;46;4;1;4;22.36197659;69.8367949;1800;1444;null;null;null;null;;;null;null;null;null;null;
558;20210116155005;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5567913;2309825;0;0;1;-86;LTE;405;857;63;13532;36;466;-74;-13;46;4;1;4;22.36198868;69.83678801;1800;1444;null;null;null;null;;;null;null;null;null;null;
559;20210116155006;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5567913;2309825;0;0;1;-86;LTE;405;857;63;13532;36;466;-74;-13;46;4;1;4;22.36200071;69.83678255;1800;1444;null;null;null;null;;;null;null;null;null;null;
560;20210116155007;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5567913;2309825;0;0;1;-81;LTE;405;857;63;13532;36;466;-76;-12;46;4;1;4;22.36201365;69.83677881;1800;1444;null;null;null;null;;;null;null;null;null;null;
561;20210116155008;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5577053;2310713;0;0;1;-81;LTE;405;857;63;13532;36;466;-76;-12;190;4;1;4;22.36202711;69.83677718;1800;1444;null;null;null;null;;;null;null;null;null;null;
562;20210116155009;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5583793;2313738;0;0;1;-81;LTE;405;857;63;13532;36;466;-76;-12;190;4;1;4;22.36204085;69.83677686;1800;1444;null;null;null;null;;;null;null;null;null;null;
563;20210116155010;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5584388;2314189;0;0;1;-80;LTE;405;857;63;13532;18;254;-75;-9;122;4;1;4;22.36205481;69.83677556;2300;38750;null;null;null;null;;;null;null;null;null;null;
564;20210116155012;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5586694;2314820;0;0;1;-80;LTE;405;857;63;13532;18;254;-75;-9;122;4;1;4;22.36206839;69.83677465;2300;38750;null;null;null;null;;;null;null;null;null;null;
565;20210116155013;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5600095;2317110;0;0;1;-80;LTE;405;857;63;13532;18;254;-77;-10;122;4;1;4;22.36208388;69.83677925;2300;38750;null;null;null;null;;;null;null;null;null;null;
566;20210116155014;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5601219;2319394;0;0;1;-80;LTE;405;857;63;13532;18;254;-77;-10;158;4;1;4;22.3620995;69.8367841;2300;38750;null;null;null;null;;;null;null;null;null;null;
567;20210116155015;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5602573;2320174;0;0;1;-80;LTE;405;857;63;13532;18;254;-77;-10;158;4;1;4;22.36211446;69.83678889;2300;38750;null;null;null;null;;;null;null;null;null;null;
568;20210116155016;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5604193;2320918;0;0;2;-79;LTE;405;857;63;13532;18;254;-74;-10;158;4;1;4;22.36212901;69.83679386;2300;38750;null;null;null;null;;;null;null;null;null;null;
569;20210116155017;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5621633;2329547;0;0;2;-79;LTE;405;857;63;13532;18;254;-74;-10;158;4;1;4;22.36214445;69.83679464;2300;38750;null;null;null;null;;;null;null;null;null;null;
570;20210116155018;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5621633;2329547;0;0;2;-79;LTE;405;857;63;13532;18;254;-74;-10;186;4;1;4;22.36214445;69.83679464;2300;38750;null;null;null;null;;;null;null;null;null;null;
571;20210116155019;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5622504;2329944;0;0;1;-80;LTE;405;857;63;13532;18;254;-74;-10;186;4;1;4;22.36217343;69.83679764;2300;38750;null;null;null;null;;;null;null;null;null;null;
572;20210116155020;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5623712;2330543;0;0;1;-80;LTE;405;857;63;13532;18;254;-74;-10;42;4;1;4;22.36219864;69.83680179;2300;38750;null;null;null;null;;;null;null;null;null;null;
573;20210116155021;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5623712;2330543;0;0;1;-77;LTE;405;857;63;13532;18;254;-68;-8;42;4;1;4;22.36221003;69.83679949;2300;38750;null;null;null;null;;;null;null;null;null;null;
574;20210116155022;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5623712;2330543;0;0;1;-77;LTE;405;857;63;13532;18;254;-68;-8;140;4;1;4;22.36222324;69.83679487;2300;38750;null;null;null;null;;;null;null;null;null;null;
575;20210116155023;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5623712;2330543;0;0;1;-77;LTE;405;857;63;13532;18;254;-68;-8;140;4;1;4;22.36223646;69.8367913;2300;38750;null;null;null;null;;;null;null;null;null;null;
576;20210116155024;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5623712;2330543;0;0;1;-78;LTE;405;857;63;13532;18;254;-71;-9;140;4;1;4;22.36225121;69.8367896;2300;38750;null;null;null;null;;;null;null;null;null;null;
577;20210116155025;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5623712;2330543;0;0;1;-78;LTE;405;857;63;13532;18;254;-71;-9;140;4;1;4;22.36226628;69.83679027;2300;38750;null;null;null;null;;;null;null;null;null;null;
578;20210116155026;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5623712;2330543;0;0;1;-78;LTE;405;857;63;13532;18;254;-71;-9;182;4;1;4;22.36228156;69.83679132;2300;38750;null;null;null;null;;;null;null;null;null;null;
579;20210116155027;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5623712;2330543;0;0;2;-86;LTE;405;857;63;13532;18;254;-78;-8;182;4;1;4;22.36229591;69.83679327;2300;38750;null;null;null;null;;;null;null;null;null;null;
580;20210116155028;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5623712;2330543;0;0;2;-86;LTE;405;857;63;13532;18;254;-78;-8;114;4;1;4;22.36230995;69.83679495;2300;38750;null;null;null;null;;;null;null;null;null;null;
581;20210116155029;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5623712;2330543;0;0;2;-86;LTE;405;857;63;13532;18;254;-78;-8;114;4;1;4;22.36232419;69.83679605;2300;38750;null;null;null;null;;;null;null;null;null;null;
582;20210116155030;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5623712;2330543;0;0;0;2147483647;LTE;405;857;63;13532;18;254;-73;-8;114;4;1;4;22.36233853;69.83679743;2300;38750;null;null;null;null;;;null;null;null;null;null;
583;20210116155031;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5623712;2330543;0;0;0;2147483647;LTE;405;857;63;13532;18;254;-73;-8;158;4;1;4;22.36235194;69.8367983;2300;38750;null;null;null;null;;;null;null;null;null;null;
584;20210116155032;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5623712;2330543;0;0;0;2147483647;LTE;405;857;63;13532;18;254;-73;-8;158;4;1;4;22.36236439;69.83680153;2300;38750;null;null;null;null;;;null;null;null;null;null;
585;20210116155033;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5623712;2330543;0;0;0;2147483647;LTE;405;857;63;13532;18;254;-74;-8;158;4;1;4;22.36237724;69.83680445;2300;38750;null;null;null;null;;;null;null;null;null;null;
586;20210116155034;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5623712;2330543;0;0;0;2147483647;LTE;405;857;63;13532;18;254;-74;-8;158;4;1;4;22.36238968;69.83680532;2300;38750;null;null;null;null;;;null;null;null;null;null;
587;20210116155035;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5623712;2330543;0;0;0;2147483647;LTE;405;857;63;13532;18;254;-74;-8;158;4;1;4;22.36240211;69.83680664;2300;38750;null;null;null;null;;;null;null;null;null;null;
588;20210116155036;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5623712;2330543;0;0;0;2147483647;LTE;405;857;63;13532;18;254;-76;-10;158;4;1;4;22.36241396;69.83680745;2300;38750;null;null;null;null;;;null;null;null;null;null;
589;20210116155037;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5623712;2330543;0;0;0;2147483647;LTE;405;857;63;13532;18;254;-76;-10;158;4;1;4;22.36241396;69.83680745;2300;38750;null;null;null;null;;;null;null;null;null;null;
590;20210116155038;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5623712;2330543;0;0;0;2147483647;LTE;405;857;63;13532;18;254;-76;-10;158;4;1;4;22.36243886;69.8368083;2300;38750;null;null;null;null;;;null;null;null;null;null;
591;20210116155039;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5623712;2330718;0;0;0;2147483647;LTE;405;857;63;13532;18;254;-69;-10;158;4;1;4;22.3624507;69.83680843;2300;38750;null;null;null;null;;;null;null;null;null;null;
592;20210116155040;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5623832;2330718;0;0;0;2147483647;LTE;405;857;63;13532;18;254;-69;-10;134;4;1;4;22.36246281;69.83680855;2300;38750;null;null;null;null;;;null;null;null;null;null;
593;20210116155041;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;IN;5623832;2330718;0;0;0;2147483647;LTE;405;857;63;13532;18;254;-69;-10;134;4;1;4;22.36247544;69.83680849;2300;38750;null;null;null;null;;;null;null;null;null;null;
594;20210116155042;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5623832;2330718;0;0;3;-88;LTE;405;857;63;13532;18;254;-77;-9;134;4;1;4;22.36248685;69.83680877;2300;38750;null;null;null;null;;;null;null;null;null;null;
595;20210116155043;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5623915;2330770;0;0;3;-88;LTE;405;857;63;13532;18;254;-77;-9;134;4;1;4;22.3624987;69.83680925;2300;38750;null;null;null;null;;;null;null;null;null;null;
596;20210116155045;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5628155;2333782;0;0;3;-88;LTE;405;857;63;13532;18;254;-77;-9;116;4;1;4;22.36251034;69.83681001;2300;38750;null;null;null;null;;;null;null;null;null;null;
597;20210116155046;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5629827;2333938;0;0;3;-91;LTE;405;857;63;13532;18;254;-82;-11;116;4;1;4;22.3625325;69.8368108;2300;38750;null;null;null;null;;;null;null;null;null;null;
598;20210116155047;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5629827;2333938;0;0;3;-91;LTE;405;857;63;13532;18;254;-82;-11;124;4;1;4;22.36254286;69.83681275;2300;38750;null;null;null;null;;;null;null;null;null;null;
599;20210116155048;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5629827;2333938;0;0;3;-91;LTE;405;857;63;13532;18;254;-82;-11;124;4;1;4;22.36255335;69.83681348;2300;38750;null;null;null;null;;;null;null;null;null;null;
600;20210116155049;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5629879;2333990;0;0;4;-88;LTE;405;857;63;13532;18;254;-81;-11;124;4;1;4;22.36256484;69.83681422;2300;38750;null;null;null;null;;;null;null;null;null;null;
601;20210116155050;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5629879;2333990;0;0;4;-88;LTE;405;857;63;13532;18;254;-81;-11;124;4;1;4;22.36257687;69.8368154;2300;38750;null;null;null;null;;;null;null;null;null;null;
602;20210116155051;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5629879;2333990;0;0;4;-88;LTE;405;857;63;13532;18;254;-81;-11;104;4;1;4;22.36258919;69.83681757;2300;38750;null;null;null;null;;;null;null;null;null;null;
603;20210116155052;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5629879;2333990;0;0;3;-89;LTE;405;857;63;13532;18;254;-82;-10;104;4;1;4;22.36260239;69.83681777;2300;38750;null;null;null;null;;;null;null;null;null;null;
604;20210116155053;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5629879;2333990;0;0;3;-89;LTE;405;857;63;13532;18;254;-82;-10;104;4;1;4;22.36261675;69.83681696;2300;38750;null;null;null;null;;;null;null;null;null;null;
605;20210116155054;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5629879;2333990;0;0;3;-89;LTE;405;857;63;13532;18;254;-82;-10;110;4;1;4;22.36263055;69.83681565;2300;38750;null;null;null;null;;;null;null;null;null;null;
606;20210116155055;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5629879;2333990;0;0;4;-91;LTE;405;857;63;13532;18;254;-82;-10;110;4;1;4;22.36264466;69.83681483;2300;38750;null;null;null;null;;;null;null;null;null;null;
607;20210116155056;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5629879;2333990;0;0;4;-91;LTE;405;857;63;13532;18;254;-82;-10;102;4;1;4;22.36265603;69.83681444;2300;38750;null;null;null;null;;;null;null;null;null;null;
608;20210116155057;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5629879;2333990;0;0;4;-91;LTE;405;857;63;13532;18;254;-82;-10;102;4;1;4;22.36266744;69.83681395;2300;38750;null;null;null;null;;;null;null;null;null;null;
609;20210116155058;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5629879;2333990;0;0;4;-90;LTE;405;857;63;13532;18;254;-81;-9;102;4;1;4;22.36267924;69.83681265;2300;38750;null;null;null;null;;;null;null;null;null;null;
610;20210116155059;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5629879;2333990;0;0;4;-90;LTE;405;857;63;13532;18;254;-81;-9;102;4;1;4;22.36269174;69.83681075;2300;38750;null;null;null;null;;;null;null;null;null;null;
611;20210116155100;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5629879;2333990;0;0;4;-90;LTE;405;857;63;13532;18;254;-81;-9;102;4;1;4;22.36270405;69.83680764;2300;38750;null;null;null;null;;;null;null;null;null;null;
612;20210116155101;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5629879;2333990;0;0;2;-81;LTE;405;857;63;13532;18;254;-78;-8;102;4;1;4;22.36271571;69.83680468;2300;38750;null;null;null;null;;;null;null;null;null;null;
613;20210116155102;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5629879;2333990;0;0;2;-81;LTE;405;857;63;13532;18;254;-78;-8;102;4;1;4;22.36272727;69.83680194;2300;38750;null;null;null;null;;;null;null;null;null;null;
614;20210116155103;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5629879;2333990;0;0;2;-81;LTE;405;857;63;13532;18;254;-78;-8;70;4;1;4;22.36273956;69.83679981;2300;38750;null;null;null;null;;;null;null;null;null;null;
615;20210116155104;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5629879;2333990;0;0;1;-86;LTE;405;857;63;13532;21;207;-82;-8;70;4;1;4;22.36275143;69.83679838;2300;38900;null;null;null;null;;;null;null;null;null;null;
616;20210116155105;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5629879;2333990;0;0;1;-86;LTE;405;857;63;13532;21;207;-82;-8;100;4;1;4;22.36276301;69.83679997;2300;38900;null;null;null;null;;;null;null;null;null;null;
617;20210116155106;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5629879;2333990;0;0;1;-86;LTE;405;857;63;13532;21;207;-82;-8;100;4;1;4;22.36277534;69.83680175;2300;38900;null;null;null;null;;;null;null;null;null;null;
618;20210116155107;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5629879;2333990;0;0;1;-89;LTE;405;857;63;13532;21;207;-82;-9;100;4;1;4;22.36278756;69.83680193;2300;38900;null;null;null;null;;;null;null;null;null;null;
619;20210116155108;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5629879;2333990;0;0;1;-89;LTE;405;857;63;13532;21;207;-82;-9;100;4;1;4;22.36279936;69.83680024;2300;38900;null;null;null;null;;;null;null;null;null;null;
620;20210116155109;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5629879;2333990;0;0;1;-89;LTE;405;857;63;13532;21;207;-82;-9;78;4;1;4;22.36281088;69.83679445;2300;38900;null;null;null;null;;;null;null;null;null;null;
621;20210116155110;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5629879;2333990;0;0;1;-84;LTE;405;857;63;13532;21;207;-80;-10;78;4;1;4;22.36282448;69.83679043;2300;38900;null;null;null;null;;;null;null;null;null;null;
622;20210116155111;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5629879;2333990;0;0;1;-84;LTE;405;857;63;13532;21;207;-80;-10;104;4;1;4;22.362838;69.8367873;2300;38900;null;null;null;null;;;null;null;null;null;null;
623;20210116155112;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5629879;2333990;0;0;1;-84;LTE;405;857;63;13532;21;207;-80;-10;104;4;1;4;22.36285101;69.8367886;2300;38900;null;null;null;null;;;null;null;null;null;null;
624;20210116155113;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5629879;2333990;0;0;1;-86;LTE;405;857;63;13532;21;207;-80;-9;104;4;1;4;22.36286333;69.83679276;2300;38900;null;null;null;null;;;null;null;null;null;null;
